player_id,contestantCode,shirt_number,contestantName,player,contestantClubName,contestantShortName,team_uuid,first_name,squad_position,last_name,team_id,date_of_birth,player_uuid,squad_position_detailed,age,attack_overall_apps,attack_overall_mins_played,attack_overall_goals,attack_overall_xg,attack_overall_goals_vs_xg,attack_overall_shots,attack_overall_shots_on_target,attack_overall_shot_conv,attack_overall_xg_per_shot,attack_nonPenalty_np_goals,attack_nonPenalty_np_xg,attack_nonPenalty_np_goals_vs_xg,attack_nonPenalty_np_shots,attack_nonPenalty_np_shots_on_target,attack_nonPenalty_np_shot_conv,attack_nonPenalty_np_xg_per_shot,possession_chanceCreation_mins_played,possession_chanceCreation_apps,possession_chanceCreation_chances_created,possession_chanceCreation_op_chances_created,possession_chanceCreation_chances_per_100_pass,possession_chanceCreation_chances_sp_op_ratio,possession_chanceCreation_xa,possession_chanceCreation_op_xa,possession_chanceCreation_assists,possession_chanceCreation_op_assists,possession_passing_passes,possession_passing_successful_passes,possession_passing_pass_perc,possession_passing_total_final_third_passes,possession_passing_successful_final_third_passes,possession_passing_ft_pass_perc,possession_passing_op_crosses,possession_passing_successful_op_crosses,possession_passing_cross_perc,possession_passing_through_balls,possession_passing_successful_through_balls,possession_passing_through_ball_perc,carries_overall_apps,carries_overall_carries,carries_overall_carry_distance,carries_overall_progressive_carries,carries_overall_progressive_distance,carries_overall_shot_ending,carries_overall_goal_ending,carries_overall_chance_ending,carries_overall_assist_ending,carries_overall_dist_per_carry,carries_overall_dist_per_progressive_carry,defending_overall_tackles,defending_overall_interceptions,defending_overall_recoveries,defending_overall_blocks,defending_overall_clearances,defending_overall_ground_duels,defending_overall_ground_duels_won,defending_overall_ground_duel_perc,defending_overall_aerial_duels,defending_overall_aerial_duels_won,defending_overall_aerial_duel_perc,defending_discipline_yellows,defending_discipline_reds,defending_discipline_fouls_commited,defending_discipline_pens_conceded,defending_discipline_offsides,goalkeeping_overall_apps,goalkeeping_overall_mins_played,goalkeeping_overall_team_mins,goalkeeping_overall_team_mins_perc,goalkeeping_overall_ogs,goalkeeping_overall_goals_conceded,goalkeeping_overall_saves_made,goalkeeping_overall_save_perc,goalkeeping_overall_goals_prevented,goalkeeping_overall_goals_prevented_rate,goalkeeping_overall_xgot_conceded
95658,MUN,5,Manchester United FC,Harry Maguire,Manchester United,Man Utd,6eqit8ye8aomdsrrq0hk3v7gh,Harry,Defender,Maguire,1,1993-03-05,1vz038uyzmq8saskeeo0qhm8l,Central Defender,33.25,23.0,1655.0,1.0,1.11,-0.11,14.0,4.0,7.14,0.08,1.0,1.11,-0.11,14.0,4.0,7.14,0.08,1655.0,23.0,4.0,2.0,0.25,0.0,0.521,0.52,2.0,1.0,851.0,733.0,86.13,113.0,66.0,58.41,4.0,1.0,25.0,0.0,0.0,0.0,22.0,254.0,2958.449,139.0,1688.505,1.0,0.0,0.0,0.0,11.647,12.148,22.0,13.0,62.0,11.0,105.0,61.0,39.0,63.934,79.0,59.0,74.684,3.0,1.0,16.0,2.0,0.0,,,,,,,,,,,
97032,LIV,4,Liverpool FC,Virgil van Dijk,Liverpool,Liverpool,c8h9bw1l82s06h77xxrelzhur,Virgil,Defender,van Dijk,14,1991-07-08,dxze3b3fsfl814bjcs7q6wcet,Central Defender,34.91,38.0,3420.0,6.0,3.77,2.23,30.0,14.0,20.0,0.13,6.0,3.77,2.23,30.0,14.0,20.0,0.13,3420.0,38.0,12.0,12.0,0.47,0.0,1.347,1.343,0.0,0.0,2792.0,2485.0,89.0,561.0,410.0,73.08,1.0,0.0,0.0,2.0,1.0,50.0,38.0,494.0,4933.509,290.0,2903.46,0.0,0.0,3.0,0.0,9.987,10.012,22.0,28.0,87.0,26.0,275.0,60.0,42.0,70.0,234.0,174.0,74.359,4.0,0.0,19.0,1.0,1.0,,,,,,,,,,,
97299,MCI,5,Manchester City FC,John Stones,Manchester City,Man City,a3nyxabgsqlnqfkeg41m6tnpp,John,Defender,Stones,43,1994-05-28,3gem1jrrkgye0omb88fk1lsk5,Central Defender,32.02,9.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,9.0,1.0,1.0,0.34,0.0,0.088,0.088,0.0,0.0,302.0,282.0,93.38,41.0,34.0,82.93,4.0,0.0,0.0,0.0,0.0,0.0,8.0,79.0,889.19,34.0,374.955,0.0,0.0,0.0,0.0,11.256,11.028,1.0,3.0,19.0,6.0,21.0,7.0,3.0,42.857,13.0,11.0,84.615,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
98747,NEW,1,Newcastle United FC,Nick Pope,Newcastle United,Newcastle,7vn2i2kd35zuetw6b38gw9jsz,Nick,Goalkeeper,Pope,4,1992-04-19,9s9i1a7hdq5bud8ma2dqi295h,Goalkeeper,34.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,2417.0,3420.0,71.0,1.0,38.0,89.0,70.08,-2.0,0.95,35.0
98980,AVL,23,Aston Villa FC,Emiliano Martínez,Aston Villa,Aston Villa,b496gs285it6bheuikox6z9mj,Emiliano,Goalkeeper,Martínez,7,1992-09-02,3zl1q2gk6tdmzirsyfgm38no5,Goalkeeper,33.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,2835.0,3420.0,83.0,0.0,39.0,95.0,70.9,3.1,1.08,42.1
101148,NEW,6,Newcastle United FC,Jamaal Lascelles,Newcastle United,Newcastle,7vn2i2kd35zuetw6b38gw9jsz,Jamaal,Defender,Lascelles,4,1993-11-11,7z5ugeh3ejhwa3c8tg7idkpud,Central Defender,32.56,2.0,19.0,0.0,0.04,-0.04,1.0,0.0,0.0,0.04,0.0,0.04,-0.04,1.0,0.0,0.0,0.04,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,75.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.863,0.0,-12.495,0.0,0.0,0.0,0.0,6.432,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
101178,BUR,20,Burnley FC,James Ward-Prowse,Burnley,Burnley,64bxxwu2mv2qqlv0monbkj1om,James,Midfielder,Ward-Prowse,90,1994-11-01,7r6vds5j65fohi1k28cnqjqvp,Central Midfielder,31.59,18.0,1096.0,0.0,0.22,-0.22,5.0,2.0,0.0,0.04,0.0,0.22,-0.22,5.0,2.0,0.0,0.04,1096.0,18.0,23.0,5.0,0.85,73.91,1.885,0.382,1.0,0.0,614.0,545.0,88.76,159.0,117.0,73.58,12.0,3.0,25.0,1.0,0.0,0.0,17.0,114.0,1122.541,46.0,448.245,0.0,0.0,0.0,0.0,9.847,9.744,16.0,20.0,49.0,7.0,17.0,58.0,31.0,53.448,22.0,10.0,45.455,1.0,0.0,8.0,0.0,0.0,,,,,,,,,,,
101188,AVL,12,Aston Villa FC,Lucas Digne,Aston Villa,Aston Villa,b496gs285it6bheuikox6z9mj,Lucas,Defender,Digne,7,1993-07-20,e8gz0tmmdh1ql8qrn1ncrvnpx,Full Back,32.87,31.0,1852.0,0.0,0.72,-0.72,14.0,5.0,0.0,0.05,0.0,0.72,-0.72,14.0,5.0,0.0,0.05,1852.0,31.0,26.0,12.0,1.71,30.77,3.256,2.206,6.0,3.0,731.0,591.0,80.85,234.0,179.0,76.5,73.0,18.0,24.66,1.0,1.0,100.0,25.0,118.0,1145.575,73.0,638.505,0.0,0.0,4.0,2.0,9.708,8.747,36.0,15.0,63.0,4.0,61.0,96.0,52.0,54.167,61.0,35.0,57.377,3.0,0.0,14.0,0.0,3.0,,,,,,,,,,,
101982,WOL,31,Wolverhampton Wanderers FC,Sam Johnstone,Wolverhampton Wanderers,Wolves,b9si1jn1lfxfund69e9ogcu2n,Sam,Goalkeeper,Johnstone,39,1993-03-25,5frs9u0spep2j3gszu06awo9h,Goalkeeper,33.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1080.0,3420.0,32.0,4.0,24.0,39.0,61.9,-1.57,0.9,18.43
102057,FUL,7,Fulham FC,Raúl Jiménez,Fulham,Fulham,hzqh7z0mdl3v7gwete66syxp,Raúl,Forward,Jiménez,54,1991-05-05,5wa8lzp50ccfhxg3j4f65gt79,Striker,35.08,36.0,2199.0,9.0,11.5,-2.5,74.0,19.0,12.16,0.16,5.0,8.34,-3.34,70.0,15.0,7.14,0.12,2199.0,36.0,25.0,22.0,4.29,0.0,0.934,0.927,3.0,3.0,518.0,329.0,63.51,186.0,109.0,58.6,7.0,2.0,28.57,1.0,1.0,100.0,34.0,131.0,1351.246,57.0,444.675,7.0,0.0,3.0,0.0,10.315,7.801,35.0,8.0,55.0,2.0,30.0,177.0,78.0,44.068,212.0,85.0,40.094,5.0,0.0,46.0,0.0,19.0,,,,,,,,,,,
105717,SUN,26,Sunderland AFC,Arthur Masuaku,Sunderland,Sunderland,1r3545b2dzan8yqa80gtmcjch,Arthur,Defender,Masuaku,56,1993-11-07,55bgi895g03zhc7vdh7e7yvv9,Full Back,32.57,3.0,127.0,0.0,0.07,-0.07,1.0,0.0,0.0,0.07,0.0,0.07,-0.07,1.0,0.0,0.0,0.07,127.0,3.0,1.0,1.0,2.13,0.0,0.079,0.079,0.0,0.0,48.0,39.0,81.25,10.0,5.0,50.0,8.0,2.0,25.0,0.0,0.0,0.0,3.0,17.0,194.837,10.0,136.29,0.0,0.0,1.0,0.0,11.461,13.629,4.0,2.0,3.0,0.0,4.0,15.0,6.0,40.0,1.0,1.0,100.0,1.0,0.0,3.0,0.0,0.0,,,,,,,,,,,
106611,EVE,5,Everton FC,Michael Keane,Everton,Everton,ehd2iemqmschhj2ec0vayztzz,Michael,Defender,Keane,11,1993-01-11,6og6s61vrg51rfqxk9cipylzp,Central Defender,33.39,33.0,2590.0,3.0,2.16,0.84,26.0,7.0,11.54,0.08,3.0,2.16,0.84,26.0,7.0,11.54,0.08,2590.0,33.0,2.0,1.0,0.09,0.0,0.508,0.508,1.0,1.0,1102.0,942.0,85.48,155.0,81.0,52.26,1.0,0.0,0.0,2.0,1.0,50.0,28.0,188.0,1707.0,98.0,818.16,1.0,0.0,0.0,0.0,9.08,8.349,36.0,37.0,88.0,26.0,203.0,84.0,48.0,57.143,175.0,111.0,63.429,1.0,1.0,16.0,0.0,0.0,,,,,,,,,,,
106760,MUN,23,Manchester United FC,Luke Shaw,Manchester United,Man Utd,6eqit8ye8aomdsrrq0hk3v7gh,Luke,Defender,Shaw,1,1995-07-12,7uxt9a7t22ij4reg1uire5uqd,Full Back,30.89,38.0,3231.0,1.0,0.71,0.29,10.0,3.0,10.0,0.07,1.0,0.71,0.29,10.0,3.0,10.0,0.07,3231.0,38.0,16.0,12.0,0.73,18.75,1.977,1.861,1.0,1.0,1712.0,1486.0,86.8,379.0,309.0,81.53,42.0,6.0,14.29,4.0,2.0,50.0,37.0,359.0,3880.869,211.0,2265.585,2.0,0.0,5.0,0.0,10.81,10.737,74.0,46.0,107.0,9.0,95.0,185.0,104.0,56.216,118.0,64.0,54.237,9.0,0.0,49.0,0.0,0.0,,,,,,,,,,,
108413,CRY,19,Crystal Palace FC,Will Hughes,Crystal Palace,Crystal Palace,1c8m2ko0wxq1asfkuykurdr0y,Will,Midfielder,Hughes,31,1995-04-17,dbebh5mvzowjrp7h4qvzxvaol,Central Midfielder,31.13,31.0,1568.0,0.0,1.09,-1.09,17.0,0.0,0.0,0.06,0.0,1.09,-1.09,17.0,0.0,0.0,0.06,1568.0,31.0,21.0,12.0,1.83,42.86,1.895,0.827,0.0,0.0,678.0,551.0,81.27,231.0,169.0,73.16,16.0,2.0,12.5,0.0,0.0,0.0,24.0,121.0,1319.716,71.0,780.675,2.0,0.0,1.0,0.0,10.907,10.995,27.0,15.0,66.0,8.0,28.0,119.0,62.0,52.101,41.0,17.0,41.463,7.0,0.0,23.0,1.0,0.0,,,,,,,,,,,
109345,BHA,7,Brighton & Hove Albion FC,Solly March,Brighton & Hove Albion,Brighton,e5p0ehyguld7egzhiedpdnc3w,Solly,Midfielder,March,36,1994-07-20,2wwo7wcxz4gfy0ubkzynvrsnp,Attacking Midfielder,31.87,4.0,38.0,0.0,0.04,-0.04,1.0,1.0,0.0,0.04,0.0,0.04,-0.04,1.0,1.0,0.0,0.04,38.0,4.0,0.0,0.0,0.0,0.0,0.016,0.016,0.0,0.0,12.0,9.0,75.0,4.0,3.0,75.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,57.315,3.0,45.045,0.0,0.0,0.0,0.0,11.463,15.015,2.0,0.0,3.0,0.0,0.0,6.0,3.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
109646,CHE,4,Chelsea FC,Tosin Adarabioyo,Chelsea,Chelsea,9q0arba2kbnywth8bkxlhgmdr,Tosin,Defender,Adarabioyo,8,1997-09-24,661b6x35l9b9uieqbcq7el1hx,Central Defender,28.69,16.0,789.0,0.0,0.11,-0.11,2.0,0.0,0.0,0.05,0.0,0.11,-0.11,2.0,0.0,0.0,0.05,789.0,16.0,1.0,1.0,0.14,0.0,0.405,0.404,0.0,0.0,757.0,685.0,90.49,47.0,30.0,63.83,0.0,0.0,0.0,4.0,2.0,50.0,10.0,123.0,1199.295,80.0,741.09,0.0,0.0,0.0,0.0,9.75,9.264,17.0,9.0,22.0,5.0,66.0,25.0,17.0,68.0,58.0,41.0,70.69,2.0,0.0,6.0,0.0,1.0,,,,,,,,,,,
109745,ARS,13,Arsenal FC,Kepa Arrizabalaga,Arsenal,Arsenal,4dsgumo7d4zupm2ugsvm4zm4d,Kepa,Goalkeeper,Arrizabalaga,3,1994-10-03,6j3wbk9xlq4om4m8ih6b3tyvp,Goalkeeper,31.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,90.0,3420.0,3.0,0.0,1.0,2.0,66.67,-0.05,0.0,0.95
110504,SUN,25,Sunderland AFC,Bertrand Traoré,Sunderland,Sunderland,1r3545b2dzan8yqa80gtmcjch,Bertrand,Forward,Traoré,56,1995-09-06,9uo88sreasbyj41lg34hxy28l,Winger,30.74,12.0,638.0,1.0,0.56,0.44,13.0,6.0,7.69,0.04,1.0,0.56,0.44,13.0,6.0,7.69,0.04,638.0,12.0,8.0,8.0,4.44,0.0,0.242,0.242,0.0,0.0,180.0,143.0,79.44,80.0,61.0,76.25,13.0,1.0,7.69,0.0,0.0,0.0,12.0,73.0,751.416,34.0,172.41,6.0,1.0,3.0,0.0,10.293,5.071,11.0,2.0,18.0,3.0,6.0,68.0,36.0,52.941,18.0,6.0,33.333,1.0,0.0,11.0,0.0,1.0,,,,,,,,,,,
111234,EVE,1,Everton FC,Jordan Pickford,Everton,Everton,ehd2iemqmschhj2ec0vayztzz,Jordan,Goalkeeper,Pickford,11,1994-03-07,e8dina16u5kt5ho4u5igtmimt,Goalkeeper,32.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,3420.0,3420.0,100.0,1.0,50.0,100.0,66.67,3.64,1.06,52.64
111317,BOU,7,AFC Bournemouth,David Brooks,AFC Bournemouth,Bournemouth,1pse9ta7a45pi2w2grjim70ge,David,Midfielder,Brooks,91,1997-07-08,96ou7x51dxymv16l0ocsuhbyt,Attacking Midfielder,28.9,31.0,1199.0,1.0,5.83,-4.83,48.0,13.0,2.08,0.12,1.0,5.83,-4.83,48.0,13.0,2.08,0.12,1199.0,31.0,26.0,19.0,4.36,15.38,3.301,3.041,3.0,3.0,445.0,343.0,77.08,232.0,164.0,70.69,35.0,7.0,20.0,5.0,3.0,60.0,29.0,177.0,2044.759,86.0,923.475,9.0,0.0,11.0,1.0,11.552,10.738,19.0,4.0,56.0,0.0,15.0,114.0,49.0,42.982,19.0,6.0,31.579,7.0,0.0,11.0,0.0,2.0,,,,,,,,,,,
111478,BHA,34,Brighton & Hove Albion FC,Joël Veltman,Brighton & Hove Albion,Brighton,e5p0ehyguld7egzhiedpdnc3w,Joël,Defender,Veltman,36,1992-01-15,bh20puvz2w21mnag7ul1g3c9h,Full Back,34.38,24.0,1050.0,1.0,1.11,-0.11,4.0,1.0,25.0,0.28,1.0,1.11,-0.11,4.0,1.0,25.0,0.28,1050.0,24.0,4.0,3.0,0.7,25.0,0.221,0.213,0.0,0.0,442.0,361.0,81.67,132.0,97.0,73.48,19.0,2.0,10.53,1.0,0.0,0.0,14.0,104.0,1099.319,58.0,518.07,0.0,0.0,0.0,0.0,10.57,8.932,31.0,18.0,40.0,6.0,44.0,80.0,55.0,68.75,32.0,20.0,62.5,5.0,0.0,10.0,0.0,2.0,,,,,,,,,,,
111773,NEW,17,Newcastle United FC,Emil Krafth,Newcastle United,Newcastle,7vn2i2kd35zuetw6b38gw9jsz,Emil,Defender,Krafth,4,1994-08-02,7w8raplugv51unjcao6cq22tx,Full Back,31.84,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.004,0.004,0.0,0.0,19.0,14.0,73.68,8.0,4.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,
113564,LEE,25,Leeds United FC,Sam Byram,Leeds United,Leeds,48gk2hpqtsl6p9sx9kjhaydq4,Sam,Defender,Byram,2,1993-09-16,9kvp5ddeay1cmfwoao8eo1vbp,Full Back,32.71,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,
114243,NEW,23,Newcastle United FC,Jacob Murphy,Newcastle United,Newcastle,7vn2i2kd35zuetw6b38gw9jsz,Jacob,Midfielder,Murphy,4,1995-02-24,37d7oej48pb143o5eilue1hhx,Winger,31.27,33.0,1618.0,3.0,3.15,-0.15,42.0,13.0,7.14,0.07,3.0,3.15,-0.15,42.0,13.0,7.14,0.07,1618.0,33.0,23.0,20.0,4.02,4.35,2.741,2.738,2.0,2.0,499.0,366.0,73.35,254.0,173.0,68.11,117.0,24.0,20.51,4.0,3.0,75.0,32.0,198.0,2081.728,102.0,999.39,17.0,2.0,3.0,0.0,10.514,9.798,16.0,6.0,47.0,4.0,17.0,120.0,49.0,40.833,19.0,7.0,36.842,2.0,0.0,9.0,1.0,5.0,,,,,,,,,,,
114283,EVE,18,Everton FC,Jack Grealish,Everton,Everton,ehd2iemqmschhj2ec0vayztzz,Jack,Midfielder,Grealish,11,1995-09-10,72nph557ee2a9tdky8rvk12vp,Attacking Midfielder,30.73,20.0,1631.0,2.0,2.15,-0.15,26.0,8.0,7.69,0.08,2.0,2.15,-0.15,26.0,8.0,7.69,0.08,1631.0,20.0,38.0,32.0,5.65,0.0,3.569,3.566,6.0,4.0,573.0,482.0,84.12,298.0,238.0,79.87,39.0,10.0,25.64,6.0,3.0,50.0,20.0,326.0,3927.58,178.0,1737.75,10.0,1.0,14.0,3.0,12.048,9.763,21.0,12.0,87.0,6.0,11.0,187.0,102.0,54.545,23.0,4.0,17.391,3.0,1.0,13.0,0.0,0.0,,,,,,,,,,,
115556,TOT,33,Tottenham Hotspur FC,Ben Davies,Tottenham Hotspur,Spurs,22doj4sgsocqpxw45h607udje,Ben,Defender,Davies,6,1993-04-24,7qy1hiitksyuaa9l0irxg240l,Full Back,33.11,3.0,138.0,1.0,0.49,0.51,2.0,2.0,50.0,0.25,1.0,0.49,0.51,2.0,2.0,50.0,0.25,138.0,3.0,1.0,1.0,1.56,0.0,0.087,0.086,0.0,0.0,65.0,56.0,86.15,16.0,13.0,81.25,3.0,2.0,66.67,0.0,0.0,0.0,3.0,14.0,126.518,5.0,60.795,0.0,0.0,0.0,0.0,9.037,12.159,5.0,1.0,5.0,1.0,8.0,8.0,5.0,62.5,7.0,4.0,57.143,1.0,0.0,2.0,0.0,0.0,,,,,,,,,,,
116216,ARS,19,Arsenal FC,Leandro Trossard,Arsenal,Arsenal,4dsgumo7d4zupm2ugsvm4zm4d,Leandro,Forward,Trossard,3,1994-12-04,8qwpdf5jof7o6yy47v6iv11hx,Winger,31.5,31.0,2006.0,6.0,5.47,0.53,53.0,15.0,11.32,0.1,6.0,5.47,0.53,53.0,15.0,11.32,0.1,2006.0,31.0,36.0,30.0,3.98,0.0,3.562,3.529,6.0,5.0,757.0,583.0,77.01,410.0,281.0,68.54,54.0,12.0,22.22,13.0,6.0,46.15,31.0,298.0,3487.81,145.0,1300.005,14.0,1.0,13.0,4.0,11.704,8.966,27.0,9.0,80.0,3.0,14.0,190.0,90.0,47.368,19.0,6.0,31.579,2.0,0.0,13.0,0.0,5.0,,,,,,,,,,,
116535,LIV,1,Liverpool FC,Alisson Becker,Liverpool,Liverpool,c8h9bw1l82s06h77xxrelzhur,Alisson Ramsés,Goalkeeper,Becker,14,1992-10-02,53d0pvr7ylvfhp6p749iniqc5,Goalkeeper,33.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,2340.0,3420.0,68.0,0.0,31.0,57.0,64.77,-3.31,0.87,27.69
118748,LIV,11,Liverpool FC,Mohamed Salah,Liverpool,Liverpool,c8h9bw1l82s06h77xxrelzhur,Mohamed,Forward,Salah Hamed Mahrous Ghaly,14,1992-06-15,5ilkkfbsss0bxd6ttdlqg0uz9,Winger,33.97,27.0,2148.0,7.0,8.16,-1.16,68.0,19.0,10.29,0.12,6.0,7.37,-1.37,67.0,18.0,8.96,0.11,2148.0,27.0,49.0,37.0,4.73,8.16,5.309,4.186,7.0,4.0,793.0,610.0,76.92,486.0,354.0,72.84,59.0,8.0,13.56,15.0,2.0,13.33,27.0,306.0,3655.873,181.0,1885.485,25.0,3.0,14.0,1.0,11.947,10.417,17.0,4.0,81.0,1.0,7.0,174.0,52.0,29.885,27.0,8.0,29.63,1.0,0.0,10.0,0.0,14.0,,,,,,,,,,,
119471,NEW,5,Newcastle United FC,Fabian Schär,Newcastle United,Newcastle,7vn2i2kd35zuetw6b38gw9jsz,Fabian,Defender,Schär,4,1991-12-20,dxxc4dioaioidmvamkzqr4b85,Central Defender,34.45,16.0,1091.0,0.0,0.98,-0.98,17.0,4.0,0.0,0.06,0.0,0.98,-0.98,17.0,4.0,0.0,0.06,1091.0,16.0,4.0,3.0,0.39,25.0,0.613,0.601,0.0,0.0,796.0,672.0,84.42,146.0,78.0,53.42,4.0,1.0,25.0,1.0,0.0,0.0,15.0,155.0,1317.47,73.0,679.455,1.0,0.0,0.0,0.0,8.5,9.308,14.0,18.0,43.0,11.0,71.0,41.0,20.0,48.78,73.0,46.0,63.014,1.0,0.0,15.0,0.0,1.0,,,,,,,,,,,
121709,CRY,44,Crystal Palace FC,Walter Benítez,Crystal Palace,Crystal Palace,1c8m2ko0wxq1asfkuykurdr0y,Walter,Goalkeeper,Benítez,31,1993-01-19,a56woizbe4g6jpl3fg4tlgno5,Goalkeeper,33.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,90.0,3420.0,3.0,0.0,0.0,3.0,100.0,0.33,0.0,0.33
122798,LIV,26,Liverpool FC,Andy Robertson,Liverpool,Liverpool,c8h9bw1l82s06h77xxrelzhur,Andy,Defender,Robertson,14,1994-03-11,eziqega9e25bg939pfh4vjp3p,Full Back,32.23,24.0,1172.0,1.0,1.1,-0.1,10.0,3.0,10.0,0.11,1.0,1.1,-0.1,10.0,3.0,10.0,0.11,1172.0,24.0,20.0,19.0,2.73,5.0,1.388,1.301,0.0,0.0,711.0,592.0,83.26,265.0,210.0,79.25,47.0,12.0,25.53,2.0,0.0,0.0,21.0,118.0,1405.684,73.0,1003.905,4.0,1.0,2.0,0.0,11.913,13.752,12.0,8.0,40.0,3.0,32.0,28.0,16.0,57.143,29.0,14.0,48.276,0.0,0.0,4.0,0.0,5.0,,,,,,,,,,,
122806,AVL,7,Aston Villa FC,John McGinn,Aston Villa,Aston Villa,b496gs285it6bheuikox6z9mj,John,Midfielder,McGinn,7,1994-10-18,btvuam6p4391am219taqtcted,Central Midfielder,31.62,30.0,2157.0,5.0,2.96,2.04,28.0,12.0,17.86,0.11,5.0,2.96,2.04,28.0,12.0,17.86,0.11,2157.0,30.0,41.0,32.0,4.38,12.2,3.986,3.01,4.0,3.0,754.0,621.0,82.36,321.0,238.0,74.14,50.0,13.0,26.0,5.0,1.0,20.0,29.0,219.0,2384.522,99.0,915.915,4.0,2.0,12.0,2.0,10.888,9.252,29.0,12.0,89.0,5.0,15.0,207.0,96.0,46.377,32.0,11.0,34.375,5.0,0.0,31.0,0.0,0.0,,,,,,,,,,,
124165,SUN,10,Sunderland AFC,Patrick Roberts,Sunderland,Sunderland,1r3545b2dzan8yqa80gtmcjch,Patrick,Midfielder,Roberts,56,1997-02-05,dua66xdc42wx57vmgh5t4ttxx,Attacking Midfielder,29.32,1.0,27.0,0.0,0.03,-0.03,1.0,0.0,0.0,0.03,0.0,0.03,-0.03,1.0,0.0,0.0,0.03,27.0,1.0,0.0,0.0,0.0,0.0,0.018,0.018,0.0,0.0,20.0,16.0,80.0,11.0,8.0,72.73,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,58.751,3.0,22.68,1.0,0.0,0.0,0.0,9.792,7.56,0.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
126184,MCI,6,Manchester City FC,Nathan Aké,Manchester City,Man City,a3nyxabgsqlnqfkeg41m6tnpp,Nathan,Defender,Aké,43,1995-02-18,7jn9kl5wq29d41ekc2fz2rs2d,Central Defender,31.29,18.0,688.0,0.0,0.72,-0.72,6.0,1.0,0.0,0.12,0.0,0.72,-0.72,6.0,1.0,0.0,0.12,688.0,18.0,7.0,7.0,1.48,0.0,0.534,0.533,0.0,0.0,496.0,440.0,88.71,135.0,110.0,81.48,4.0,3.0,75.0,0.0,0.0,0.0,12.0,116.0,1243.454,72.0,807.345,0.0,0.0,1.0,0.0,10.719,11.213,8.0,5.0,17.0,1.0,31.0,22.0,16.0,72.727,30.0,18.0,60.0,1.0,0.0,3.0,0.0,1.0,,,,,,,,,,,
