player_id,contestantShortName,shirt_number,team_uuid,age,last_name,first_name,player,squad_position,contestantName,squad_position_detailed,date_of_birth,contestantCode,player_uuid,contestantClubName,team_id,attack_overall_apps,attack_overall_mins_played,attack_overall_goals,attack_overall_xg,attack_overall_goals_vs_xg,attack_overall_shots,attack_overall_shots_on_target,attack_overall_shot_conv,attack_overall_xg_per_shot,attack_nonPenalty_np_goals,attack_nonPenalty_np_xg,attack_nonPenalty_np_goals_vs_xg,attack_nonPenalty_np_shots,attack_nonPenalty_np_shots_on_target,attack_nonPenalty_np_shot_conv,attack_nonPenalty_np_xg_per_shot,possession_chanceCreation_mins_played,possession_chanceCreation_apps,possession_chanceCreation_chances_created,possession_chanceCreation_op_chances_created,possession_chanceCreation_chances_per_100_pass,possession_chanceCreation_chances_sp_op_ratio,possession_chanceCreation_xa,possession_chanceCreation_op_xa,possession_chanceCreation_assists,possession_chanceCreation_op_assists,possession_passing_passes,possession_passing_successful_passes,possession_passing_pass_perc,possession_passing_total_final_third_passes,possession_passing_successful_final_third_passes,possession_passing_ft_pass_perc,possession_passing_op_crosses,possession_passing_successful_op_crosses,possession_passing_cross_perc,possession_passing_through_balls,possession_passing_successful_through_balls,possession_passing_through_ball_perc,carries_overall_apps,carries_overall_carries,carries_overall_carry_distance,carries_overall_progressive_carries,carries_overall_progressive_distance,carries_overall_shot_ending,carries_overall_goal_ending,carries_overall_chance_ending,carries_overall_assist_ending,carries_overall_dist_per_carry,carries_overall_dist_per_progressive_carry,defending_overall_tackles,defending_overall_interceptions,defending_overall_recoveries,defending_overall_blocks,defending_overall_clearances,defending_overall_ground_duels,defending_overall_ground_duels_won,defending_overall_ground_duel_perc,defending_overall_aerial_duels,defending_overall_aerial_duels_won,defending_overall_aerial_duel_perc,defending_discipline_yellows,defending_discipline_reds,defending_discipline_fouls_commited,defending_discipline_pens_conceded,defending_discipline_offsides,goalkeeping_overall_apps,goalkeeping_overall_mins_played,goalkeeping_overall_team_mins,goalkeeping_overall_team_mins_perc,goalkeeping_overall_ogs,goalkeeping_overall_goals_conceded,goalkeeping_overall_saves_made,goalkeeping_overall_save_perc,goalkeeping_overall_goals_prevented,goalkeeping_overall_goals_prevented_rate,goalkeeping_overall_xgot_conceded
80942,Oxford,20,ahm0t06rup1bkd9z0mxl2lmph,33.85,Bradshaw,Tom,Tom Bradshaw,Forward,Oxford United FC,0,1992-07-27,OXF,dvzwcp48c716rbiupvl5wu7dh,Oxford United,106,5.0,64.0,0.0,0.14,-0.14,1.0,0.0,0.0,0.14,0.0,0.14,-0.14,1.0,0.0,0.0,0.14,64.0,5.0,1.0,1.0,4.55,0.0,0.042,0.042,0.0,0.0,22.0,9.0,40.91,8.0,3.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,17.677,1.0,7.665,0.0,0.0,0.0,0.0,5.892,7.665,0.0,0.0,3.0,0.0,1.0,4.0,3.0,75.0,22.0,7.0,31.818,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
80979,Derby,14,3ptd7zlc5isrongig0wij2id4,34.83,Weimann,Andreas,Andreas Weimann,Forward,Derby County FC,0,1991-08-05,DER,7bm6obsktl01f30u6jg49w72t,Derby County,24,25.0,689.0,1.0,1.79,-0.79,16.0,5.0,6.25,0.11,1.0,1.79,-0.79,16.0,5.0,6.25,0.11,689.0,25.0,8.0,5.0,3.23,0.0,1.549,1.549,3.0,2.0,156.0,112.0,71.79,71.0,47.0,66.2,6.0,0.0,0.0,2.0,1.0,50.0,18.0,57.0,569.801,24.0,163.17,3.0,1.0,1.0,1.0,9.997,6.799,7.0,3.0,21.0,1.0,5.0,30.0,13.0,43.333,10.0,5.0,50.0,1.0,0.0,7.0,0.0,5.0,,,,,,,,,,,
82303,Millwall,18,40d2qd8lr1tgsvmg5l1fzaf4o,34.03,Leonard,Ryan,Ryan Leonard,Midfielder,Millwall FC,Central Midfielder,1992-05-24,MIL,9l8ghxhcvlizjnbibnkg0549h,Millwall,103,25.0,1607.0,1.0,0.61,0.39,12.0,3.0,8.33,0.05,1.0,0.61,0.39,12.0,3.0,8.33,0.05,1607.0,25.0,10.0,7.0,1.12,10.0,1.722,1.447,2.0,0.0,651.0,413.0,63.44,283.0,146.0,51.59,41.0,5.0,12.2,0.0,0.0,0.0,22.0,99.0,1051.677,60.0,616.035,1.0,0.0,2.0,0.0,10.623,10.267,51.0,18.0,66.0,5.0,67.0,124.0,75.0,60.484,82.0,42.0,51.22,4.0,0.0,27.0,0.0,0.0,,,,,,,,,,,
82650,Preston,24,5kq4izdz28qjaxoa6ujclwghj,34.63,Smith,Michael,Michael Smith,Forward,Preston North End FC,0,1991-10-17,PNE,1szy525fae134zxfbt7vyw991,Preston North End,107,37.0,1454.0,3.0,3.77,-0.77,29.0,7.0,10.34,0.13,3.0,3.77,-0.77,29.0,7.0,10.34,0.13,1454.0,37.0,11.0,10.0,2.99,0.0,0.834,0.834,1.0,1.0,338.0,210.0,62.13,171.0,91.0,53.22,12.0,1.0,8.33,0.0,0.0,0.0,22.0,48.0,511.365,19.0,74.655,2.0,0.0,2.0,0.0,10.653,3.929,16.0,4.0,26.0,4.0,33.0,93.0,38.0,40.86,175.0,97.0,55.429,2.0,0.0,29.0,0.0,12.0,,,,,,,,,,,
82738,Charlton,8,2ezfenuwk3y65p8jdbj55xqt0,33.89,Berry,Luke,Luke Berry,Midfielder,Charlton Athletic FC,Central Midfielder,1992-07-12,CHA,8b9l07caqajp93e5e9vju7yl1,Charlton Athletic,33,16.0,483.0,1.0,1.66,-0.66,13.0,3.0,7.69,0.13,1.0,1.66,-0.66,13.0,3.0,7.69,0.13,483.0,16.0,8.0,8.0,8.51,0.0,0.297,0.297,0.0,0.0,98.0,70.0,71.43,45.0,27.0,60.0,1.0,1.0,100.0,1.0,0.0,0.0,8.0,19.0,160.164,9.0,96.18,2.0,0.0,3.0,0.0,8.43,10.687,8.0,2.0,17.0,1.0,5.0,40.0,17.0,42.5,23.0,10.0,43.478,1.0,0.0,16.0,0.0,1.0,,,,,,,,,,,
83283,Blackburn,27,ep3im6aygoatju4u3ws8v3mog,32.24,Redmond,Nathan,Nathan Redmond,Midfielder,Blackburn Rovers FC,0,1994-03-06,BLA,6r4adhp9hu4ux7egwgd8j2thx,Blackburn Rovers,5,8.0,149.0,0.0,0.06,-0.06,2.0,0.0,0.0,0.03,0.0,0.06,-0.06,2.0,0.0,0.0,0.03,149.0,8.0,0.0,0.0,0.0,0.0,0.052,0.051,0.0,0.0,62.0,46.0,74.19,26.0,19.0,73.08,5.0,0.0,0.0,1.0,0.0,0.0,7.0,31.0,374.166,16.0,132.3,2.0,0.0,0.0,0.0,12.07,8.269,3.0,2.0,9.0,0.0,2.0,14.0,5.0,35.714,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,
83311,Derby,35,3ptd7zlc5isrongig0wij2id4,33.04,Nelson,Curtis,Curtis Nelson,Defender,Derby County FC,Central Defender,1993-05-21,DER,5wdsfirmg1ggsw6b323s7mac5,Derby County,24,2.0,46.0,0.0,0.04,-0.04,1.0,1.0,0.0,0.04,0.0,0.04,-0.04,1.0,1.0,0.0,0.04,46.0,2.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,4.0,3.0,75.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.882,0.0,-5.565,0.0,0.0,0.0,0.0,5.882,0.0,2.0,0.0,1.0,4.0,8.0,3.0,2.0,66.667,5.0,2.0,40.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,
83312,Stoke,23,4qioq44vcv619vnyy2rpovk4e,33.38,Gibson,Ben,Ben Gibson,Defender,Stoke City FC,Central Defender,1993-01-15,STO,6rp92ygg80tsb2jo1tqlrhoet,Stoke City,110,13.0,724.0,1.0,0.5,0.5,6.0,1.0,16.67,0.08,1.0,0.5,0.5,6.0,1.0,16.67,0.08,724.0,13.0,3.0,3.0,0.83,0.0,0.267,0.266,0.0,0.0,371.0,299.0,80.59,60.0,35.0,58.33,4.0,1.0,25.0,0.0,0.0,0.0,11.0,42.0,343.261,21.0,169.785,0.0,0.0,0.0,0.0,8.173,8.085,14.0,14.0,24.0,8.0,49.0,24.0,16.0,66.667,47.0,32.0,68.085,1.0,0.0,6.0,0.0,3.0,,,,,,,,,,,
83427,Birmingham,6,8kreqtde5jdktcib0kg7dknac,32.75,Robinson,Jack,Jack Robinson,Defender,Birmingham City FC,0,1993-09-01,BIR,46korqn38twbyjfoit5qavg0l,Birmingham City,41,18.0,1332.0,1.0,1.71,-0.71,11.0,4.0,9.09,0.16,1.0,1.71,-0.71,11.0,4.0,9.09,0.16,1332.0,18.0,6.0,5.0,0.64,0.0,1.249,1.242,1.0,0.0,832.0,742.0,89.18,132.0,99.0,75.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,195.0,2079.135,112.0,1197.63,2.0,0.0,1.0,0.0,10.662,10.693,13.0,11.0,39.0,18.0,101.0,43.0,28.0,65.116,110.0,73.0,66.364,3.0,2.0,8.0,1.0,2.0,,,,,,,,,,,
84939,Sheff Utd,9,bws31egwjda253q9lvykgnivo,33.86,Ings,Danny,Danny Ings,Forward,Sheffield United FC,0,1992-07-23,SHU,ashza2qkgnak7wb3vuz5bnzyt,Sheffield United,49,23.0,605.0,2.0,4.6,-2.6,19.0,5.0,10.53,0.24,2.0,4.6,-2.6,19.0,5.0,10.53,0.24,605.0,23.0,3.0,3.0,2.31,0.0,0.373,0.373,0.0,0.0,132.0,93.0,70.45,67.0,44.0,65.67,5.0,0.0,0.0,0.0,0.0,0.0,13.0,42.0,387.624,19.0,150.99,2.0,0.0,0.0,0.0,9.229,7.947,4.0,0.0,17.0,1.0,3.0,40.0,15.0,37.5,26.0,12.0,46.154,1.0,0.0,6.0,0.0,8.0,,,,,,,,,,,
85897,Preston,16,5kq4izdz28qjaxoa6ujclwghj,33.99,Hughes,Andrew,Andrew Hughes,Defender,Preston North End FC,Full Back,1992-06-05,PNE,cfqumn4zil4u8l64dwoza3ro5,Preston North End,107,38.0,3297.0,1.0,3.22,-2.22,25.0,5.0,4.0,0.13,1.0,3.22,-2.22,25.0,5.0,4.0,0.13,3297.0,38.0,18.0,18.0,1.18,0.0,2.069,1.943,0.0,0.0,1561.0,1105.0,70.79,457.0,230.0,50.33,59.0,12.0,20.34,0.0,0.0,0.0,37.0,298.0,3334.914,152.0,1656.69,1.0,0.0,4.0,0.0,11.191,10.899,63.0,41.0,148.0,21.0,165.0,162.0,87.0,53.704,233.0,162.0,69.528,10.0,0.0,49.0,0.0,1.0,,,,,,,,,,,
86176,Watford,7,4t83rqbdbekinxl5fz2ygsyta,34.34,Ince,Tom,Tom Ince,Midfielder,Watford FC,Winger,1992-01-30,WAT,2ucq00tdq0qqqovscexd7rj6d,Watford,57,27.0,1013.0,4.0,4.26,-0.26,36.0,15.0,11.11,0.12,4.0,3.47,0.53,35.0,14.0,11.43,0.1,1013.0,27.0,17.0,12.0,3.66,29.41,1.461,0.841,0.0,0.0,338.0,284.0,84.02,136.0,107.0,78.68,11.0,4.0,36.36,1.0,1.0,100.0,25.0,109.0,1199.668,50.0,357.21,6.0,0.0,4.0,0.0,11.006,7.144,13.0,9.0,36.0,2.0,6.0,50.0,31.0,62.0,13.0,4.0,30.769,0.0,0.0,4.0,0.0,2.0,,,,,,,,,,,
86417,Norwich,27,suz80crpy3anixyzccmu6jzp,33.44,Schlupp,Jeffrey,Jeffrey Schlupp,Midfielder,Norwich City FC,Winger,1992-12-23,NOR,6ebb2xcovp1tx5nv5yyncb7x1,Norwich City,45,9.0,421.0,0.0,0.29,-0.29,4.0,1.0,0.0,0.07,0.0,0.29,-0.29,4.0,1.0,0.0,0.07,421.0,9.0,5.0,4.0,1.78,0.0,0.403,0.401,1.0,1.0,234.0,189.0,80.77,63.0,37.0,58.73,12.0,0.0,0.0,0.0,0.0,0.0,8.0,65.0,673.241,38.0,264.81,2.0,0.0,3.0,0.0,10.358,6.969,7.0,8.0,17.0,1.0,21.0,38.0,19.0,50.0,21.0,10.0,47.619,2.0,0.0,4.0,0.0,1.0,,,,,,,,,,,
86881,Watford,23,4t83rqbdbekinxl5fz2ygsyta,33.95,Mendy,Nampalys,Nampalys Mendy,Midfielder,Watford FC,0,1992-06-23,WAT,7wu5l9m2kt30c4nifxdi3btg5,Watford,57,25.0,1526.0,0.0,0.19,-0.19,5.0,1.0,0.0,0.04,0.0,0.19,-0.19,5.0,1.0,0.0,0.04,1526.0,25.0,9.0,9.0,1.4,0.0,0.92,0.92,0.0,0.0,651.0,542.0,83.26,193.0,140.0,72.54,7.0,1.0,14.29,2.0,0.0,0.0,23.0,139.0,1295.636,59.0,430.395,0.0,0.0,4.0,0.0,9.321,7.295,38.0,26.0,79.0,3.0,21.0,97.0,59.0,60.825,24.0,8.0,33.333,2.0,0.0,24.0,0.0,1.0,,,,,,,,,,,
88900,Southampton,5,d5ydtvt96bv7fq04yqm2w2632,32.35,Stephens,Jack,Jack Stephens,Defender,Southampton FC,Central Defender,1994-01-27,SOU,e6la6wx7o6x7k4srpq8tdsafp,Southampton,20,32.0,2707.0,2.0,1.78,0.22,13.0,5.0,15.38,0.14,2.0,1.78,0.22,13.0,5.0,15.38,0.14,2707.0,32.0,7.0,7.0,0.38,0.0,0.57,0.568,0.0,0.0,1893.0,1732.0,91.49,219.0,170.0,77.63,8.0,1.0,12.5,0.0,0.0,0.0,30.0,438.0,4412.206,226.0,2326.8,1.0,0.0,0.0,0.0,10.074,10.296,29.0,33.0,133.0,29.0,137.0,80.0,47.0,58.75,77.0,36.0,46.753,5.0,0.0,11.0,0.0,6.0,,,,,,,,,,,
89085,Sheff Wed,14,1musyruv2ufjrjnj6gvdbr8kt,31.47,Chalobah,Nathaniel,Nathaniel Chalobah,Midfielder,Sheffield Wednesday FC,Defensive Midfielder,1994-12-12,SHW,8u8he2dwkbgjf3yo8jsltq9qt,Sheffield Wednesday,19,13.0,580.0,2.0,0.98,1.02,7.0,3.0,28.57,0.14,2.0,0.98,1.02,7.0,3.0,28.57,0.14,580.0,13.0,4.0,3.0,1.18,0.0,0.224,0.223,1.0,0.0,264.0,216.0,81.82,65.0,45.0,69.23,3.0,1.0,33.33,1.0,0.0,0.0,12.0,38.0,355.387,14.0,113.505,0.0,0.0,0.0,0.0,9.352,8.108,8.0,7.0,28.0,4.0,9.0,43.0,16.0,37.209,18.0,10.0,55.556,2.0,0.0,14.0,0.0,0.0,,,,,,,,,,,
89470,Charlton,27,2ezfenuwk3y65p8jdbj55xqt0,33.33,Hernández,Onel,Onel Hernández,Forward,Charlton Athletic FC,Winger,1993-02-01,CHA,4ca71ufcoyg21mmzwq4i9tfit,Charlton Athletic,33,6.0,222.0,0.0,0.04,-0.04,2.0,0.0,0.0,0.02,0.0,0.04,-0.04,2.0,0.0,0.0,0.02,222.0,6.0,1.0,1.0,1.64,0.0,0.092,0.092,0.0,0.0,61.0,56.0,91.8,15.0,13.0,86.67,3.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,270.917,14.0,179.025,1.0,0.0,1.0,0.0,12.901,12.788,4.0,3.0,9.0,0.0,7.0,18.0,7.0,38.889,3.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,,,,,,,,,,,
90105,Southampton,26,d5ydtvt96bv7fq04yqm2w2632,32.27,Fraser,Ryan,Ryan Fraser,Midfielder,Southampton FC,Winger,1994-02-24,SOU,7gcvzjdbqxe5jw1zn07ie4dsl,Southampton,20,16.0,879.0,0.0,0.3,-0.3,4.0,3.0,0.0,0.07,0.0,0.3,-0.3,4.0,3.0,0.0,0.07,879.0,16.0,13.0,9.0,2.16,15.38,1.773,1.651,2.0,2.0,420.0,355.0,84.52,143.0,108.0,75.52,43.0,9.0,20.93,1.0,0.0,0.0,16.0,106.0,1071.795,42.0,360.675,1.0,0.0,4.0,0.0,10.111,8.588,5.0,1.0,25.0,2.0,13.0,30.0,16.0,53.333,26.0,8.0,30.769,0.0,0.0,3.0,0.0,4.0,,,,,,,,,,,
90517,Preston,11,5kq4izdz28qjaxoa6ujclwghj,34.39,Brady,Robert,Robert Brady,Midfielder,Preston North End FC,Winger,1992-01-14,PNE,7f1l94rwkg6j0ns1w0mw8707p,Preston North End,107,5.0,90.0,0.0,0.09,-0.09,2.0,1.0,0.0,0.04,0.0,0.09,-0.09,2.0,1.0,0.0,0.04,90.0,5.0,1.0,1.0,2.44,0.0,0.043,0.042,0.0,0.0,42.0,28.0,66.67,20.0,11.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,137.927,4.0,43.89,0.0,0.0,0.0,0.0,10.61,10.972,2.0,0.0,6.0,0.0,2.0,7.0,3.0,42.857,6.0,6.0,100.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,
91126,Preston,7,5kq4izdz28qjaxoa6ujclwghj,33.39,Keane,Will,Will Keane,Forward,Preston North End FC,Striker,1993-01-11,PNE,e9tm67vxjoxykwjfeexemesb9,Preston North End,107,2.0,24.0,1.0,0.23,0.77,1.0,1.0,100.0,0.23,1.0,0.23,0.77,1.0,1.0,100.0,0.23,24.0,2.0,0.0,0.0,0.0,0.0,0.012,0.012,0.0,0.0,5.0,4.0,80.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,29.399,2.0,8.715,0.0,0.0,0.0,0.0,9.8,4.358,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
93100,Leicester,23,avxknfz4f6ob0rv9dbnxdzde0,33.83,Vestergaard,Jannik,Jannik Vestergaard,Defender,Leicester City FC,Central Defender,1992-08-03,LEI,4316y525qbk02gs9l3fm8z8b9,Leicester City,13,31.0,2605.0,3.0,3.85,-0.85,26.0,9.0,11.54,0.15,3.0,3.85,-0.85,26.0,9.0,11.54,0.15,2605.0,31.0,5.0,5.0,0.31,0.0,1.198,1.195,0.0,0.0,1717.0,1489.0,86.72,234.0,143.0,61.11,0.0,0.0,0.0,2.0,1.0,50.0,30.0,425.0,4194.692,232.0,2305.695,1.0,0.0,1.0,0.0,9.87,9.938,45.0,27.0,103.0,17.0,250.0,99.0,70.0,70.707,181.0,119.0,65.746,5.0,0.0,18.0,0.0,1.0,,,,,,,,,,,
93289,Charlton,15,2ezfenuwk3y65p8jdbj55xqt0,33.41,Roussillon,Jérôme,Jérôme Roussillon,Defender,Charlton Athletic FC,Full Back,1993-01-06,CHA,93289,Charlton Athletic,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
94147,Charlton,15,2ezfenuwk3y65p8jdbj55xqt0,33.27,Coady,Conor,Conor Coady,Defender,Charlton Athletic FC,Central Defender,1993-02-25,CHA,ed4w2l6hglrrxu2a75bn0tt5h,Charlton Athletic,33,17.0,1294.0,1.0,1.03,-0.03,7.0,3.0,14.29,0.15,1.0,1.03,-0.03,7.0,3.0,14.29,0.15,1294.0,17.0,5.0,4.0,0.85,0.0,0.426,0.426,1.0,1.0,482.0,400.0,82.99,85.0,43.0,50.59,1.0,1.0,100.0,1.0,1.0,100.0,15.0,56.0,492.012,25.0,234.885,0.0,0.0,0.0,0.0,8.786,9.395,16.0,15.0,48.0,19.0,51.0,34.0,22.0,64.706,32.0,15.0,46.875,2.0,0.0,4.0,0.0,1.0,,,,,,,,,,,
95463,Wrexham,21,206vnsjv8ho5kpf88y0u2gaic,32.95,Ward,Danny,Danny Ward,Goalkeeper,Wrexham FC,0,1993-06-22,WRE,5h2biadv4hd2ntcd7zo2c8639,Wrexham,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,719.0,4140.0,17.0,0.0,12.0,25.0,67.57,0.82,1.0,12.82
96305,Swansea,4,410jti6axb01yhvbc0axsp8li,32.17,Fulton,Jay,Jay Fulton,Midfielder,Swansea City AFC,Central Midfielder,1994-04-01,SWA,a6akbulf3p1ot4oze503w0u6t,Swansea City,80,31.0,1254.0,1.0,0.35,0.65,9.0,2.0,11.11,0.04,1.0,0.35,0.65,9.0,2.0,11.11,0.04,1254.0,31.0,4.0,4.0,0.63,0.0,0.528,0.526,0.0,0.0,678.0,549.0,80.97,170.0,109.0,64.12,1.0,0.0,0.0,0.0,0.0,0.0,25.0,103.0,990.173,35.0,106.68,1.0,1.0,1.0,0.0,9.613,3.048,23.0,19.0,53.0,12.0,32.0,71.0,38.0,53.521,42.0,26.0,61.905,5.0,0.0,21.0,0.0,1.0,,,,,,,,,,,
96994,Leicester,14,avxknfz4f6ob0rv9dbnxdzde0,33.33,De Cordova-Reid,Bobby,Bobby De Cordova-Reid,Forward,Leicester City FC,0,1993-02-02,LEI,ch8dgambei1xbzmikkglg3c9h,Leicester City,13,36.0,1803.0,5.0,3.74,1.26,32.0,13.0,15.62,0.12,5.0,2.95,2.05,31.0,13.0,16.13,0.1,1803.0,36.0,14.0,11.0,1.82,0.0,2.322,2.322,3.0,3.0,646.0,542.0,83.9,208.0,150.0,72.12,25.0,4.0,16.0,3.0,2.0,66.67,33.0,151.0,1446.637,65.0,411.39,4.0,0.0,1.0,0.0,9.58,6.329,19.0,9.0,82.0,4.0,17.0,106.0,43.0,40.566,38.0,13.0,34.211,3.0,1.0,18.0,0.0,8.0,,,,,,,,,,,
101105,Millwall,23,40d2qd8lr1tgsvmg5l1fzaf4o,32.71,Bryan,Joe,Joe Bryan,Defender,Millwall FC,Full Back,1993-09-17,MIL,5q0q6f1hk7afy5i4hmkf9xj9x,Millwall,103,19.0,732.0,0.0,0.09,-0.09,2.0,0.0,0.0,0.05,0.0,0.09,-0.09,2.0,0.0,0.0,0.05,732.0,19.0,6.0,6.0,1.52,0.0,0.441,0.435,0.0,0.0,408.0,302.0,74.02,142.0,91.0,64.08,18.0,4.0,22.22,1.0,0.0,0.0,15.0,96.0,1019.605,47.0,543.48,2.0,0.0,2.0,0.0,10.621,11.563,17.0,15.0,49.0,3.0,28.0,55.0,30.0,54.545,25.0,15.0,60.0,5.0,1.0,15.0,0.0,0.0,,,,,,,,,,,
101148,Leicester,24,avxknfz4f6ob0rv9dbnxdzde0,32.56,Lascelles,Jamaal,Jamaal Lascelles,Defender,Leicester City FC,Central Defender,1993-11-11,LEI,7z5ugeh3ejhwa3c8tg7idkpud,Leicester City,13,9.0,593.0,0.0,0.4,-0.4,5.0,0.0,0.0,0.08,0.0,0.4,-0.4,5.0,0.0,0.0,0.08,593.0,9.0,1.0,1.0,0.34,0.0,0.514,0.514,0.0,0.0,301.0,256.0,85.05,38.0,22.0,57.89,1.0,0.0,0.0,0.0,0.0,0.0,8.0,69.0,689.416,23.0,137.13,0.0,0.0,0.0,0.0,9.992,5.962,6.0,1.0,25.0,2.0,61.0,18.0,11.0,61.111,43.0,33.0,76.744,0.0,0.0,5.0,0.0,0.0,,,,,,,,,,,
101282,Hull,25,f0figafm2v9h8ofo6slajj7xf,32.37,Crooks,Matt,Matt Crooks,Midfielder,Hull City AFC,Central Midfielder,1994-01-20,HUL,al2o9s4x633kg6mveprla1ped,Hull City,88,34.0,2779.0,4.0,4.2,-0.2,30.0,9.0,13.33,0.14,4.0,4.2,-0.2,30.0,9.0,13.33,0.14,2779.0,34.0,28.0,21.0,1.99,3.57,1.979,1.964,5.0,4.0,1073.0,869.0,80.99,310.0,217.0,70.0,12.0,3.0,25.0,1.0,0.0,0.0,34.0,296.0,3097.444,141.0,1332.03,6.0,1.0,10.0,1.0,10.464,9.447,78.0,31.0,118.0,5.0,54.0,246.0,114.0,46.341,106.0,55.0,51.887,13.0,0.0,66.0,1.0,7.0,,,,,,,,,,,
102549,Sheff Utd,17,bws31egwjda253q9lvykgnivo,33.88,Davies,Adam,Adam Davies,Goalkeeper,Sheffield United FC,Goalkeeper,1992-07-17,SHU,9ztzf56ahfcej4mzcjr4t9ck5,Sheffield United,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1125.0,4140.0,27.0,0.0,21.0,34.0,61.82,1.1,1.05,22.1
103914,West Bromwich,29,d1lhefp805y0rcbjqkpu4fq0n,32.71,Taylor,Charlie,Charlie Taylor,Defender,West Bromwich Albion FC,0,1993-09-18,WBA,9niqvxfgy02wzphokpoh6u66t,West Bromwich Albion,35,26.0,1664.0,0.0,0.4,-0.4,4.0,0.0,0.0,0.1,0.0,0.4,-0.4,4.0,0.0,0.0,0.1,1664.0,26.0,5.0,5.0,0.56,0.0,0.389,0.377,0.0,0.0,919.0,774.0,84.22,130.0,85.0,65.38,16.0,3.0,18.75,0.0,0.0,0.0,23.0,212.0,1824.452,83.0,492.765,0.0,0.0,0.0,0.0,8.606,5.937,20.0,13.0,67.0,9.0,99.0,58.0,36.0,62.069,63.0,34.0,53.968,3.0,0.0,10.0,0.0,2.0,,,,,,,,,,,
104532,West Bromwich,44,d1lhefp805y0rcbjqkpu4fq0n,31.07,Cole,Devante,Devante Cole,Forward,West Bromwich Albion FC,Striker,1995-05-10,WBA,104532,West Bromwich Albion,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
105711,West Bromwich,7,d1lhefp805y0rcbjqkpu4fq0n,32.19,Wallace,Jed,Jed Wallace,Midfielder,West Bromwich Albion FC,Winger,1994-03-26,WBA,16ha4qskzhhjplhiwdrg2n3rp,West Bromwich Albion,35,23.0,996.0,2.0,0.94,1.06,22.0,4.0,9.09,0.04,2.0,0.94,1.06,22.0,4.0,9.09,0.04,996.0,23.0,17.0,11.0,3.31,23.53,2.088,1.623,2.0,2.0,340.0,250.0,73.53,138.0,92.0,66.67,60.0,12.0,20.0,0.0,0.0,0.0,19.0,117.0,1518.164,67.0,906.99,5.0,0.0,3.0,1.0,12.976,13.537,24.0,8.0,65.0,1.0,6.0,87.0,46.0,52.874,27.0,8.0,29.63,1.0,0.0,9.0,0.0,7.0,,,,,,,,,,,
106423,Wrexham,12,206vnsjv8ho5kpf88y0u2gaic,31.47,Evans,George,George Evans,Midfielder,Wrexham FC,Defensive Midfielder,1994-12-13,WRE,106423,Wrexham,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
